step,n_active,fused_resident_qubits,fused_transient_qubits,fused_resident_dim,fused_transient_dim
204,12,0,0,1,1
205,12,0,0,1,1
206,12,0,0,1,1
207,12,0,0,1,1
208,12,0,0,1,1
209,12,0,0,1,1
210,12,0,0,1,1
211,12,0,0,1,1
212,12,0,0,1,1
213,12,0,0,1,1
214,12,0,0,1,1
215,12,0,0,1,1
216,12,0,0,1,1
217,12,0,0,1,1
218,12,0,0,1,1
219,12,0,0,1,1
220,12,0,0,1,1
221,12,0,0,1,1
222,12,0,0,1,1
223,12,0,0,1,1
224,12,0,0,1,1
225,12,0,0,1,1
226,12,0,0,1,1
227,12,0,0,1,1
228,12,0,0,1,1
229,12,0,0,1,1
230,12,0,0,1,1
231,12,0,0,1,1
232,12,0,0,1,1
233,12,0,0,1,1
234,12,0,0,1,1
235,12,0,0,1,1
236,12,0,0,1,1
237,12,0,0,1,1
238,12,0,0,1,1
239,12,0,0,1,1
240,12,0,0,1,1
241,12,0,0,1,1
242,12,0,0,1,1
243,12,0,0,1,1
244,12,0,0,1,1
245,12,0,0,1,1
246,12,0,0,1,1
247,12,0,0,1,1
248,12,0,0,1,1
249,12,0,0,1,1
250,12,0,0,1,1
251,12,0,0,1,1
252,12,0,0,1,1
253,12,0,0,1,1
254,12,0,0,1,1
255,12,0,0,1,1
256,12,0,0,1,1
257,12,0,0,1,1
258,12,0,0,1,1
259,12,0,0,1,1
260,12,0,0,1,1
261,12,0,0,1,1
262,12,0,0,1,1
263,12,0,0,1,1
264,12,0,0,1,1
265,12,0,0,1,1
266,12,0,0,1,1
267,12,0,0,1,1
268,12,0,0,1,1
269,12,0,0,1,1
270,12,0,0,1,1
271,12,0,0,1,1
272,12,0,0,1,1
273,12,0,0,1,1
274,12,0,0,1,1
275,12,0,0,1,1
276,12,0,0,1,1
277,12,0,0,1,1
278,12,0,0,1,1
279,12,0,0,1,1
280,12,0,0,1,1
281,12,0,0,1,1
282,12,0,0,1,1
283,12,0,0,1,1
284,12,0,0,1,1
285,12,0,0,1,1
286,12,0,0,1,1
287,12,0,0,1,1
288,12,0,0,1,1
289,12,0,0,1,1
290,12,0,0,1,1
291,12,0,0,1,1
292,12,0,0,1,1
293,12,0,0,1,1
294,12,0,0,1,1
295,12,0,0,1,1
296,12,0,0,1,1
297,12,0,0,1,1
298,12,0,0,1,1
299,12,0,0,1,1
300,12,0,0,1,1
301,12,0,0,1,1
302,12,0,0,1,1
303,12,0,0,1,1
304,12,0,0,1,1
305,12,0,0,1,1
306,12,0,0,1,1
307,12,0,0,1,1
308,12,0,0,1,1
309,12,0,0,1,1
310,12,0,0,1,1
311,12,0,0,1,1
312,12,0,0,1,1
313,12,0,0,1,1
314,12,0,0,1,1
315,12,0,0,1,1
316,12,0,0,1,1
317,12,0,0,1,1
318,12,0,0,1,1
319,12,0,0,1,1
320,12,0,0,1,1
321,12,0,0,1,1
322,12,0,0,1,1
323,12,0,0,1,1
324,12,0,0,1,1
325,12,0,0,1,1
326,12,0,0,1,1
327,12,0,0,1,1
328,12,0,0,1,1
329,12,0,0,1,1
330,12,0,0,1,1
331,12,0,0,1,1
332,12,0,0,1,1
333,12,0,0,1,1
334,12,0,0,1,1
335,12,0,0,1,1
336,12,0,0,1,1
337,12,0,0,1,1
338,12,0,0,1,1
339,12,0,0,1,1
340,12,0,0,1,1
341,12,0,0,1,1
342,12,0,0,1,1
343,12,0,0,1,1
344,12,0,0,1,1
345,12,0,0,1,1
346,12,0,0,1,1
347,12,0,0,1,1
348,12,0,0,1,1
349,12,0,0,1,1
350,12,0,0,1,1
351,12,0,0,1,1
352,12,0,0,1,1
353,12,0,0,1,1
354,12,0,0,1,1
355,12,0,0,1,1
356,12,0,0,1,1
357,12,0,0,1,1
358,12,0,0,1,1
359,12,0,0,1,1
360,12,0,0,1,1
361,12,0,0,1,1
362,12,0,0,1,1
363,12,0,0,1,1
364,12,0,0,1,1
365,12,0,0,1,1
366,12,0,0,1,1
367,12,0,0,1,1
368,12,0,0,1,1
369,12,0,0,1,1
370,12,0,0,1,1
371,12,0,0,1,1
372,12,0,0,1,1
373,12,0,0,1,1
374,12,0,0,1,1
375,12,0,0,1,1
376,12,0,0,1,1
377,12,0,0,1,1
378,12,0,0,1,1
379,12,0,0,1,1
380,12,0,0,1,1
381,12,0,0,1,1
382,12,0,0,1,1
383,12,0,0,1,1
384,12,0,0,1,1
385,12,0,0,1,1
386,12,0,0,1,1
387,12,0,0,1,1
388,12,0,0,1,1
389,12,0,0,1,1
390,12,0,0,1,1
391,12,0,0,1,1
392,12,0,0,1,1
393,12,0,0,1,1
394,12,0,0,1,1
395,12,0,0,1,1
396,12,0,0,1,1
397,12,0,0,1,1
398,12,0,0,1,1
399,12,0,0,1,1
400,12,0,0,1,1
401,12,0,0,1,1
402,12,0,0,1,1
403,12,0,0,1,1
404,12,0,0,1,1
405,12,0,0,1,1
406,12,0,0,1,1
407,12,0,0,1,1
408,12,0,0,1,1
409,12,0,0,1,1
410,12,0,0,1,1
411,12,0,0,1,1
412,12,0,0,1,1
413,12,0,0,1,1
414,12,0,0,1,1
415,12,0,0,1,1
416,12,0,0,1,1
417,12,0,0,1,1
418,12,0,0,1,1
419,12,0,0,1,1
420,12,0,0,1,1
421,12,0,0,1,1
422,12,0,0,1,1
423,12,0,0,1,1
424,12,0,0,1,1
425,12,0,0,1,1
426,12,0,0,1,1
427,12,0,0,1,1
428,12,0,0,1,1
429,12,0,0,1,1
430,12,0,0,1,1
431,12,0,0,1,1
432,12,0,0,1,1
433,12,0,0,1,1
434,12,0,0,1,1
435,12,0,0,1,1
436,12,0,0,1,1
437,12,0,0,1,1
438,12,0,0,1,1
439,12,0,0,1,1
440,12,0,0,1,1
441,12,0,0,1,1
442,12,0,0,1,1
443,12,0,0,1,1
444,12,0,0,1,1
445,12,0,0,1,1
446,12,0,0,1,1
447,12,0,0,1,1
448,12,0,0,1,1
449,12,0,0,1,1
450,12,0,0,1,1
451,12,0,0,1,1
452,12,0,0,1,1
453,12,0,0,1,1
454,12,0,0,1,1
455,12,0,0,1,1
456,12,0,0,1,1
457,12,0,0,1,1
458,12,0,0,1,1
459,12,0,0,1,1
460,12,0,0,1,1
461,12,0,0,1,1
462,12,0,0,1,1
463,12,0,0,1,1
464,12,0,0,1,1
465,12,0,0,1,1
466,12,0,0,1,1
467,12,0,0,1,1
468,12,0,0,1,1
469,12,0,0,1,1
470,12,0,0,1,1
471,12,0,0,1,1
472,12,0,0,1,1
473,12,0,0,1,1
474,12,0,0,1,1
475,12,0,0,1,1
476,12,0,0,1,1
477,12,0,0,1,1
478,12,0,0,1,1
479,12,0,0,1,1
480,12,0,0,1,1
481,12,0,0,1,1
482,12,0,0,1,1
483,12,0,0,1,1
484,12,0,0,1,1
485,12,0,0,1,1
486,13,0,0,1,1
487,13,0,0,1,1
488,12,0,1,1,2
489,12,0,0,1,1
490,12,0,0,1,1
491,12,0,0,1,1
492,13,0,0,1,1
493,13,0,0,1,1
494,12,0,1,1,2
495,12,0,0,1,1
496,12,0,0,1,1
497,12,0,0,1,1
498,12,0,0,1,1
499,12,0,0,1,1
500,12,0,0,1,1
501,12,0,0,1,1
502,12,0,0,1,1
503,13,0,0,1,1
504,13,0,0,1,1
505,12,0,1,1,2
506,12,0,0,1,1
507,12,0,0,1,1
508,12,0,0,1,1
509,12,0,0,1,1
510,12,0,0,1,1
511,12,0,0,1,1
512,13,0,0,1,1
513,13,0,0,1,1
514,12,0,1,1,2
515,12,0,0,1,1
516,12,0,0,1,1
517,12,0,0,1,1
518,12,0,0,1,1
519,12,0,0,1,1
520,12,0,0,1,1
521,12,0,0,1,1
522,12,0,0,1,1
523,12,0,0,1,1
524,12,0,0,1,1
525,12,0,0,1,1
526,12,0,0,1,1
527,12,0,0,1,1
528,12,0,0,1,1
529,13,0,0,1,1
530,13,0,0,1,1
531,12,0,1,1,2
532,12,0,0,1,1
533,12,0,0,1,1
534,12,0,0,1,1
535,12,0,0,1,1
536,12,0,0,1,1
537,12,0,0,1,1
538,12,0,0,1,1
539,12,0,0,1,1
540,13,0,0,1,1
541,13,0,0,1,1
542,12,0,1,1,2
543,12,0,0,1,1
544,12,0,0,1,1
545,12,0,0,1,1
546,12,0,0,1,1
547,12,0,0,1,1
548,12,0,0,1,1
549,12,0,0,1,1
550,12,0,0,1,1
551,12,0,0,1,1
552,12,0,0,1,1
553,12,0,0,1,1
554,12,0,0,1,1
555,12,0,0,1,1
556,13,0,0,1,1
557,13,0,0,1,1
558,12,0,1,1,2
559,12,0,0,1,1
560,12,0,0,1,1
561,12,0,0,1,1
562,12,0,0,1,1
563,12,0,0,1,1
564,12,0,0,1,1
565,12,0,0,1,1
566,13,0,0,1,1
567,13,0,0,1,1
568,12,0,1,1,2
569,12,0,0,1,1
570,12,0,0,1,1
571,12,0,0,1,1
572,12,0,0,1,1
573,12,0,0,1,1
574,12,0,0,1,1
575,12,0,0,1,1
576,12,0,0,1,1
577,12,0,0,1,1
578,13,0,0,1,1
579,13,0,0,1,1
580,12,0,1,1,2
581,12,0,0,1,1
582,12,0,0,1,1
583,12,0,0,1,1
584,12,0,0,1,1
585,12,0,0,1,1
586,12,0,0,1,1
587,12,0,0,1,1
588,12,0,0,1,1
589,13,0,0,1,1
590,13,0,0,1,1
591,12,0,1,1,2
592,12,0,0,1,1
593,12,0,0,1,1
594,12,0,0,1,1
595,12,0,0,1,1
596,12,0,0,1,1
597,12,0,0,1,1
598,12,0,0,1,1
599,13,0,0,1,1
600,13,0,0,1,1
601,12,0,1,1,2
602,12,0,0,1,1
603,12,0,0,1,1
604,12,0,0,1,1
605,12,0,0,1,1
606,13,0,0,1,1
607,13,0,0,1,1
608,12,0,1,1,2
609,12,0,0,1,1
610,12,0,0,1,1
611,12,0,0,1,1
612,12,0,0,1,1
613,12,0,0,1,1
614,12,0,0,1,1
615,12,0,0,1,1
616,12,0,0,1,1
617,12,0,0,1,1
618,12,0,0,1,1
619,12,0,0,1,1
620,12,0,0,1,1
621,12,0,0,1,1
622,12,0,0,1,1
623,12,0,0,1,1
624,12,0,0,1,1
625,12,0,0,1,1
626,12,0,0,1,1
627,12,0,0,1,1
628,12,0,0,1,1
629,12,0,0,1,1
630,12,0,0,1,1
631,12,0,0,1,1
632,12,0,0,1,1
633,12,0,0,1,1
634,12,0,0,1,1
635,12,0,0,1,1
636,12,0,0,1,1
637,12,0,0,1,1
638,12,0,0,1,1
639,12,0,0,1,1
640,12,0,0,1,1
641,12,0,0,1,1
642,12,0,0,1,1
643,12,0,0,1,1
644,12,0,0,1,1
645,12,0,0,1,1
646,12,0,0,1,1
647,12,0,0,1,1
648,12,0,0,1,1
649,12,0,0,1,1
650,12,0,0,1,1
651,12,0,0,1,1
652,12,0,0,1,1
653,12,0,0,1,1
654,11,0,1,1,2
655,11,0,0,1,1
656,11,0,0,1,1
657,11,0,0,1,1
658,11,0,0,1,1
659,11,0,0,1,1
660,11,0,0,1,1
661,11,0,0,1,1
662,11,0,0,1,1
663,11,0,0,1,1
664,10,0,1,1,2
665,10,0,0,1,1
666,10,0,0,1,1
667,10,0,0,1,1
668,10,0,0,1,1
669,10,0,0,1,1
670,10,0,0,1,1
671,10,0,0,1,1
672,10,0,0,1,1
673,10,0,0,1,1
674,9,0,1,1,2
675,9,0,0,1,1
676,9,0,0,1,1
677,9,0,0,1,1
678,9,0,0,1,1
679,9,0,0,1,1
680,9,0,0,1,1
681,9,0,0,1,1
682,9,0,0,1,1
683,9,0,0,1,1
684,8,0,1,1,2
685,8,0,0,1,1
686,8,0,0,1,1
687,8,0,0,1,1
688,8,0,0,1,1
689,8,0,0,1,1
690,8,0,0,1,1
691,8,0,0,1,1
692,8,0,0,1,1
693,8,0,0,1,1
694,8,0,0,1,1
695,8,0,0,1,1
696,8,0,0,1,1
697,8,0,0,1,1
698,7,0,1,1,2
699,7,0,0,1,1
700,7,0,0,1,1
701,7,0,0,1,1
702,7,0,0,1,1
703,7,0,0,1,1
704,7,0,0,1,1
705,7,0,0,1,1
706,7,0,0,1,1
707,7,0,0,1,1
708,7,0,0,1,1
709,7,0,0,1,1
710,7,0,0,1,1
711,7,0,0,1,1
712,7,0,0,1,1
713,7,0,0,1,1
714,7,0,0,1,1
715,7,0,0,1,1
716,7,0,0,1,1
717,7,0,0,1,1
718,6,0,1,1,2
719,6,0,0,1,1
720,6,0,0,1,1
721,6,0,0,1,1
722,6,0,0,1,1
723,6,0,0,1,1
724,6,0,0,1,1
725,6,0,0,1,1
726,6,0,0,1,1
727,6,0,0,1,1
728,6,0,0,1,1
729,6,0,0,1,1
730,6,0,0,1,1
731,6,0,0,1,1
732,6,0,0,1,1
733,6,0,0,1,1
734,6,0,0,1,1
735,6,0,0,1,1
736,6,0,0,1,1
737,6,0,0,1,1
738,6,0,0,1,1
739,6,0,0,1,1
740,6,0,0,1,1
741,6,0,0,1,1
742,6,0,0,1,1
743,6,0,0,1,1
744,6,0,0,1,1
745,6,0,0,1,1
746,6,0,0,1,1
747,6,0,0,1,1
748,5,0,1,1,2
749,5,0,0,1,1
750,5,0,0,1,1
751,5,0,0,1,1
752,5,0,0,1,1
753,5,0,0,1,1
754,5,0,0,1,1
755,5,0,0,1,1
756,5,0,0,1,1
757,5,0,0,1,1
758,5,0,0,1,1
759,5,0,0,1,1
760,5,0,0,1,1
761,5,0,0,1,1
762,4,0,1,1,2
763,4,0,0,1,1
764,4,0,0,1,1
765,4,0,0,1,1
766,4,0,0,1,1
767,4,0,0,1,1
768,4,0,0,1,1
769,4,0,0,1,1
770,4,0,0,1,1
771,4,0,0,1,1
772,4,0,0,1,1
773,4,0,0,1,1
774,4,0,0,1,1
775,4,0,0,1,1
776,4,0,0,1,1
777,3,0,1,1,2
778,3,0,0,1,1
779,3,0,0,1,1
780,3,0,0,1,1
781,3,0,0,1,1
782,3,0,0,1,1
783,3,0,0,1,1
784,3,0,0,1,1
785,3,0,0,1,1
786,3,0,0,1,1
787,3,0,0,1,1
788,3,0,0,1,1
789,3,0,0,1,1
790,3,0,0,1,1
791,3,0,0,1,1
792,3,0,0,1,1
793,2,0,1,1,2
794,2,0,0,1,1
795,2,0,0,1,1
796,2,0,0,1,1
797,2,0,0,1,1
798,2,0,0,1,1
799,2,0,0,1,1
800,2,0,0,1,1
801,2,0,0,1,1
802,2,0,0,1,1
803,2,0,0,1,1
804,2,0,0,1,1
805,2,0,0,1,1
806,2,0,0,1,1
807,2,0,0,1,1
808,2,0,0,1,1
809,2,0,0,1,1
810,2,0,0,1,1
811,2,0,0,1,1
812,2,0,0,1,1
813,2,0,0,1,1
814,2,0,0,1,1
815,2,0,0,1,1
816,2,0,0,1,1
817,2,0,0,1,1
818,2,0,0,1,1
819,2,0,0,1,1
820,2,0,0,1,1
821,2,0,0,1,1
822,2,0,0,1,1
823,2,0,0,1,1
824,2,0,0,1,1
825,2,0,0,1,1
826,1,0,1,1,2
827,1,0,0,1,1
828,1,0,0,1,1
829,1,0,0,1,1
830,1,0,0,1,1
831,1,0,0,1,1
832,1,0,0,1,1
833,1,0,0,1,1
834,1,0,0,1,1
835,1,0,0,1,1
836,1,0,0,1,1
837,0,0,1,1,2
838,0,0,0,1,1
839,0,0,0,1,1
840,0,0,0,1,1
841,0,0,0,1,1
842,0,0,0,1,1
843,0,0,0,1,1
844,0,0,0,1,1
845,0,0,0,1,1
846,0,0,0,1,1
847,0,0,0,1,1
848,0,0,0,1,1
849,0,0,0,1,1
850,0,0,0,1,1
851,0,0,0,1,1
852,0,0,0,1,1
853,0,0,0,1,1
854,0,0,0,1,1
855,0,0,0,1,1
856,0,0,0,1,1
857,0,0,0,1,1
