step,n_active,bounded_resident_qubits,bounded_transient_qubits,bounded_resident_dim,bounded_transient_dim
203,15,2,2,4,4
204,15,2,2,4,4
205,15,2,2,4,4
206,15,2,2,4,4
207,15,2,2,4,4
208,15,2,2,4,4
209,15,2,2,4,4
210,15,2,2,4,4
211,15,2,2,4,4
212,15,2,2,4,4
213,15,2,2,4,4
214,15,2,2,4,4
215,15,2,2,4,4
216,15,2,2,4,4
217,15,2,2,4,4
218,15,2,2,4,4
219,15,2,2,4,4
220,15,2,2,4,4
221,15,2,2,4,4
222,15,2,2,4,4
223,15,2,2,4,4
224,15,2,2,4,4
225,15,2,2,4,4
226,15,2,2,4,4
227,15,2,2,4,4
228,15,2,2,4,4
229,15,2,2,4,4
230,15,2,2,4,4
231,15,2,2,4,4
232,15,2,2,4,4
233,15,2,2,4,4
234,15,2,2,4,4
235,15,2,2,4,4
236,15,2,2,4,4
237,15,2,2,4,4
238,15,2,2,4,4
239,15,2,2,4,4
240,15,2,2,4,4
241,15,2,2,4,4
242,15,2,2,4,4
243,15,2,2,4,4
244,16,2,2,4,4
245,16,2,2,4,4
246,16,2,2,4,4
247,16,2,2,4,4
248,16,2,2,4,4
249,16,2,2,4,4
250,16,2,2,4,4
251,16,2,2,4,4
252,16,2,2,4,4
253,16,2,2,4,4
254,16,2,2,4,4
255,16,2,2,4,4
256,16,2,2,4,4
257,16,2,2,4,4
258,16,2,2,4,4
259,16,2,2,4,4
260,16,2,2,4,4
261,16,2,2,4,4
262,16,2,2,4,4
263,16,2,2,4,4
264,16,2,2,4,4
265,16,2,2,4,4
266,16,2,2,4,4
267,16,2,2,4,4
268,16,2,2,4,4
269,16,2,2,4,4
270,16,2,2,4,4
271,16,2,2,4,4
272,16,2,2,4,4
273,15,3,4,8,16
274,15,3,3,8,8
275,15,3,3,8,8
276,15,3,3,8,8
277,14,4,5,16,32
278,14,4,4,16,16
279,14,4,4,16,16
280,14,4,4,16,16
281,14,4,4,16,16
282,14,4,4,16,16
283,14,4,4,16,16
284,14,4,4,16,16
285,14,4,4,16,16
286,14,4,4,16,16
287,14,4,4,16,16
288,14,4,4,16,16
289,14,4,4,16,16
290,14,4,4,16,16
291,14,4,4,16,16
292,14,4,4,16,16
293,14,4,4,16,16
294,14,4,4,16,16
295,13,3,9,8,512
296,13,3,3,8,8
297,13,3,3,8,8
298,13,3,3,8,8
299,12,3,5,8,32
300,12,3,3,8,8
301,12,3,3,8,8
302,12,3,3,8,8
303,11,7,8,128,256
304,11,7,7,128,128
305,11,7,7,128,128
306,11,7,7,128,128
307,11,7,7,128,128
308,10,6,9,64,512
309,10,6,6,64,64
310,10,6,6,64,64
311,10,6,6,64,64
312,9,9,10,512,1024
313,9,9,9,512,512
314,9,9,9,512,512
315,9,9,9,512,512
316,9,9,9,512,512
317,9,9,9,512,512
318,9,9,9,512,512
319,9,9,9,512,512
320,9,9,9,512,512
321,9,9,9,512,512
322,9,9,9,512,512
323,9,9,9,512,512
324,9,9,9,512,512
325,9,9,9,512,512
326,9,9,9,512,512
327,9,9,9,512,512
328,9,9,9,512,512
329,9,9,9,512,512
330,9,9,9,512,512
331,9,9,9,512,512
332,9,9,9,512,512
333,9,9,9,512,512
334,9,9,9,512,512
335,9,9,9,512,512
336,10,9,9,512,512
337,10,9,9,512,512
338,10,9,9,512,512
339,10,9,9,512,512
340,10,9,9,512,512
341,10,9,9,512,512
342,11,9,9,512,512
343,11,9,9,512,512
344,11,9,9,512,512
345,11,9,9,512,512
346,11,9,9,512,512
347,12,9,9,512,512
348,12,9,9,512,512
349,12,9,9,512,512
350,12,9,9,512,512
351,12,9,9,512,512
352,12,9,9,512,512
353,13,9,9,512,512
354,13,9,9,512,512
355,13,9,9,512,512
356,13,9,9,512,512
357,13,9,9,512,512
358,13,9,9,512,512
359,13,9,9,512,512
360,13,9,9,512,512
361,13,9,9,512,512
362,13,9,9,512,512
363,13,9,9,512,512
364,13,9,9,512,512
365,13,9,9,512,512
366,12,11,12,2048,4096
367,12,11,11,2048,2048
368,12,11,11,2048,2048
369,12,11,11,2048,2048
370,12,11,11,2048,2048
371,12,11,11,2048,2048
372,12,11,11,2048,2048
373,12,11,11,2048,2048
374,12,11,11,2048,2048
375,12,11,11,2048,2048
376,12,11,11,2048,2048
377,12,11,11,2048,2048
378,12,11,11,2048,2048
379,12,11,11,2048,2048
380,12,11,11,2048,2048
381,12,11,11,2048,2048
382,12,11,11,2048,2048
383,12,11,11,2048,2048
384,12,11,11,2048,2048
385,12,11,11,2048,2048
386,12,11,11,2048,2048
387,13,11,11,2048,2048
388,13,11,11,2048,2048
389,13,11,11,2048,2048
390,13,11,11,2048,2048
391,13,11,11,2048,2048
392,13,11,11,2048,2048
393,13,11,11,2048,2048
394,13,11,11,2048,2048
395,13,11,11,2048,2048
396,14,11,11,2048,2048
397,14,11,11,2048,2048
398,14,11,11,2048,2048
399,14,11,11,2048,2048
400,14,11,11,2048,2048
401,14,11,11,2048,2048
402,14,11,11,2048,2048
403,14,11,11,2048,2048
404,14,11,11,2048,2048
405,15,11,11,2048,2048
406,15,11,11,2048,2048
407,15,11,11,2048,2048
408,15,11,11,2048,2048
409,15,11,11,2048,2048
410,15,11,11,2048,2048
411,15,11,11,2048,2048
412,15,11,11,2048,2048
413,15,11,11,2048,2048
414,15,11,11,2048,2048
415,15,11,11,2048,2048
416,15,11,11,2048,2048
417,15,11,11,2048,2048
418,15,11,11,2048,2048
419,15,11,11,2048,2048
420,15,11,11,2048,2048
421,15,11,11,2048,2048
422,15,11,11,2048,2048
423,15,11,11,2048,2048
424,15,11,11,2048,2048
425,15,11,11,2048,2048
426,15,11,11,2048,2048
427,15,11,11,2048,2048
428,15,11,11,2048,2048
429,15,11,11,2048,2048
430,15,11,11,2048,2048
431,15,11,11,2048,2048
432,15,11,11,2048,2048
433,15,11,11,2048,2048
434,15,11,11,2048,2048
435,15,11,11,2048,2048
436,15,11,11,2048,2048
437,15,11,11,2048,2048
438,15,11,11,2048,2048
439,15,11,11,2048,2048
440,15,11,11,2048,2048
441,15,11,11,2048,2048
442,15,11,11,2048,2048
443,15,11,11,2048,2048
444,15,11,11,2048,2048
445,15,11,11,2048,2048
446,15,11,11,2048,2048
447,15,11,11,2048,2048
448,15,11,11,2048,2048
449,15,11,11,2048,2048
450,15,11,11,2048,2048
451,15,11,11,2048,2048
452,15,11,11,2048,2048
453,15,11,11,2048,2048
454,15,11,11,2048,2048
455,15,11,11,2048,2048
456,15,11,11,2048,2048
457,15,11,11,2048,2048
458,15,11,11,2048,2048
459,15,11,11,2048,2048
460,15,11,11,2048,2048
461,15,11,11,2048,2048
462,15,11,11,2048,2048
463,15,11,11,2048,2048
464,15,11,11,2048,2048
465,15,11,11,2048,2048
466,15,11,11,2048,2048
467,15,11,11,2048,2048
468,15,11,11,2048,2048
469,15,11,11,2048,2048
470,15,11,11,2048,2048
471,15,11,11,2048,2048
472,15,11,11,2048,2048
473,15,11,11,2048,2048
474,15,11,11,2048,2048
475,15,11,11,2048,2048
476,15,11,11,2048,2048
477,15,11,11,2048,2048
478,15,11,11,2048,2048
479,15,11,11,2048,2048
480,15,11,11,2048,2048
481,16,11,11,2048,2048
482,16,11,11,2048,2048
483,16,11,11,2048,2048
484,16,11,11,2048,2048
485,16,11,11,2048,2048
486,16,11,11,2048,2048
487,16,11,11,2048,2048
488,16,11,11,2048,2048
489,16,11,11,2048,2048
490,16,11,11,2048,2048
491,16,11,11,2048,2048
492,16,11,11,2048,2048
493,16,11,11,2048,2048
494,16,11,11,2048,2048
495,16,11,11,2048,2048
496,16,11,11,2048,2048
497,16,11,11,2048,2048
498,16,11,11,2048,2048
499,16,11,11,2048,2048
500,16,11,11,2048,2048
501,16,11,11,2048,2048
502,16,11,11,2048,2048
503,16,11,11,2048,2048
504,16,11,11,2048,2048
505,16,11,11,2048,2048
506,16,11,11,2048,2048
507,16,11,11,2048,2048
508,16,11,11,2048,2048
509,16,11,11,2048,2048
510,15,8,12,256,4096
511,15,8,8,256,256
512,15,8,8,256,256
513,15,8,8,256,256
514,14,8,9,256,512
515,14,8,8,256,256
516,14,8,8,256,256
517,14,8,8,256,256
518,14,8,8,256,256
519,14,8,8,256,256
520,14,8,8,256,256
521,14,8,8,256,256
522,14,8,8,256,256
523,14,8,8,256,256
524,14,8,8,256,256
525,14,8,8,256,256
526,14,8,8,256,256
527,14,8,8,256,256
528,14,8,8,256,256
529,14,8,8,256,256
530,14,8,8,256,256
531,14,8,8,256,256
532,13,8,14,256,16384
533,13,8,8,256,256
534,13,8,8,256,256
535,13,8,8,256,256
536,12,7,9,128,512
537,12,7,7,128,128
538,12,7,7,128,128
539,12,7,7,128,128
540,11,6,7,64,128
541,11,6,6,64,64
542,11,6,6,64,64
543,11,6,6,64,64
544,11,6,6,64,64
545,10,8,9,256,512
546,10,8,8,256,256
547,10,8,8,256,256
548,10,8,8,256,256
549,9,7,10,128,1024
550,9,7,7,128,128
551,9,7,7,128,128
552,9,7,7,128,128
553,9,7,7,128,128
554,9,7,7,128,128
555,9,7,7,128,128
556,9,7,7,128,128
557,9,7,7,128,128
558,9,7,7,128,128
559,9,7,7,128,128
560,9,7,7,128,128
561,9,7,7,128,128
562,9,7,7,128,128
563,9,7,7,128,128
564,9,7,7,128,128
565,9,7,7,128,128
566,9,7,7,128,128
567,9,7,7,128,128
568,9,7,7,128,128
569,9,7,7,128,128
570,9,7,7,128,128
571,9,7,7,128,128
572,9,7,7,128,128
573,9,7,7,128,128
574,9,7,7,128,128
575,9,7,7,128,128
576,9,7,7,128,128
577,10,7,7,128,128
578,10,7,7,128,128
579,10,7,7,128,128
580,10,7,7,128,128
581,10,7,7,128,128
582,10,7,7,128,128
583,11,7,7,128,128
584,11,7,7,128,128
585,11,7,7,128,128
586,11,7,7,128,128
587,11,7,7,128,128
588,12,7,7,128,128
589,12,7,7,128,128
590,12,7,7,128,128
591,12,7,7,128,128
592,12,7,7,128,128
593,12,7,7,128,128
594,13,7,7,128,128
595,13,7,7,128,128
596,13,7,7,128,128
597,13,7,7,128,128
598,13,7,7,128,128
599,13,7,7,128,128
600,13,7,7,128,128
601,13,7,7,128,128
602,13,7,7,128,128
603,13,7,7,128,128
604,13,7,7,128,128
605,13,7,7,128,128
606,13,7,7,128,128
607,12,9,10,512,1024
608,12,9,9,512,512
609,12,9,9,512,512
610,12,9,9,512,512
611,12,9,9,512,512
612,12,9,9,512,512
613,12,9,9,512,512
614,12,9,9,512,512
615,12,9,9,512,512
616,12,9,9,512,512
617,12,9,9,512,512
618,12,9,9,512,512
619,12,9,9,512,512
620,12,9,9,512,512
621,12,9,9,512,512
622,12,9,9,512,512
623,12,9,9,512,512
624,12,9,9,512,512
625,12,9,9,512,512
626,12,9,9,512,512
627,12,9,9,512,512
628,13,9,9,512,512
629,13,9,9,512,512
630,13,9,9,512,512
631,13,9,9,512,512
632,13,9,9,512,512
633,13,9,9,512,512
634,13,9,9,512,512
635,13,9,9,512,512
636,13,9,9,512,512
637,14,9,9,512,512
638,14,9,9,512,512
639,14,9,9,512,512
640,14,9,9,512,512
641,14,9,9,512,512
642,14,9,9,512,512
643,14,9,9,512,512
644,14,9,9,512,512
645,14,9,9,512,512
646,15,9,9,512,512
647,15,9,9,512,512
648,15,9,9,512,512
649,15,9,9,512,512
650,15,9,9,512,512
651,15,9,9,512,512
652,15,9,9,512,512
653,15,9,9,512,512
654,15,9,9,512,512
655,15,9,9,512,512
656,15,9,9,512,512
657,15,9,9,512,512
658,15,9,9,512,512
659,15,9,9,512,512
660,15,9,9,512,512
661,15,9,9,512,512
662,15,9,9,512,512
663,15,9,9,512,512
664,15,9,9,512,512
665,15,9,9,512,512
666,15,9,9,512,512
667,15,9,9,512,512
668,15,9,9,512,512
669,15,9,9,512,512
670,15,9,9,512,512
671,15,9,9,512,512
672,15,9,9,512,512
673,15,9,9,512,512
674,15,9,9,512,512
675,15,9,9,512,512
676,15,9,9,512,512
677,15,9,9,512,512
678,15,9,9,512,512
679,15,9,9,512,512
680,15,9,9,512,512
681,15,9,9,512,512
682,15,9,9,512,512
683,15,9,9,512,512
684,15,9,9,512,512
685,15,9,9,512,512
686,15,9,9,512,512
687,15,9,9,512,512
688,15,9,9,512,512
689,15,9,9,512,512
690,15,9,9,512,512
691,15,9,9,512,512
692,15,9,9,512,512
693,15,9,9,512,512
694,15,9,9,512,512
695,15,9,9,512,512
696,15,9,9,512,512
697,15,9,9,512,512
698,15,9,9,512,512
699,15,9,9,512,512
700,15,9,9,512,512
701,15,9,9,512,512
702,15,9,9,512,512
703,15,9,9,512,512
704,15,9,9,512,512
705,15,9,9,512,512
706,15,9,9,512,512
707,15,9,9,512,512
708,15,9,9,512,512
709,15,9,9,512,512
710,15,9,9,512,512
711,15,9,9,512,512
712,15,9,9,512,512
713,15,9,9,512,512
714,15,9,9,512,512
715,15,9,9,512,512
716,15,9,9,512,512
717,15,9,9,512,512
718,15,9,9,512,512
719,15,9,9,512,512
720,15,9,9,512,512
721,15,9,9,512,512
722,16,9,9,512,512
723,16,9,9,512,512
724,16,9,9,512,512
725,16,9,9,512,512
726,16,9,9,512,512
727,16,9,9,512,512
728,16,9,9,512,512
729,16,9,9,512,512
730,16,9,9,512,512
731,16,9,9,512,512
732,16,9,9,512,512
733,16,9,9,512,512
734,16,9,9,512,512
735,16,9,9,512,512
736,16,9,9,512,512
737,16,9,9,512,512
738,16,9,9,512,512
739,16,9,9,512,512
740,16,9,9,512,512
741,16,9,9,512,512
742,16,9,9,512,512
743,16,9,9,512,512
744,16,9,9,512,512
745,16,9,9,512,512
746,16,9,9,512,512
747,16,9,9,512,512
748,16,9,9,512,512
749,16,9,9,512,512
750,16,9,9,512,512
751,15,7,12,128,4096
752,15,7,7,128,128
753,15,7,7,128,128
754,15,7,7,128,128
755,14,8,9,256,512
756,14,8,8,256,256
757,14,8,8,256,256
758,14,8,8,256,256
759,14,8,8,256,256
760,14,8,8,256,256
761,14,8,8,256,256
762,14,8,8,256,256
763,14,8,8,256,256
764,14,8,8,256,256
765,14,8,8,256,256
766,14,8,8,256,256
767,14,8,8,256,256
768,14,8,8,256,256
769,14,8,8,256,256
770,14,8,8,256,256
771,14,8,8,256,256
772,14,8,8,256,256
773,13,8,14,256,16384
774,13,8,8,256,256
775,13,8,8,256,256
776,13,8,8,256,256
777,12,7,9,128,512
778,12,7,7,128,128
779,12,7,7,128,128
780,12,7,7,128,128
781,11,6,7,64,128
782,11,6,6,64,64
783,11,6,6,64,64
784,11,6,6,64,64
785,11,6,6,64,64
786,10,6,9,64,512
787,10,6,6,64,64
788,10,6,6,64,64
789,10,6,6,64,64
790,9,6,9,64,512
791,9,6,6,64,64
792,9,6,6,64,64
793,9,6,6,64,64
794,9,6,6,64,64
795,9,6,6,64,64
796,9,6,6,64,64
797,9,6,6,64,64
798,9,6,6,64,64
799,9,6,6,64,64
800,9,6,6,64,64
801,9,6,6,64,64
802,9,6,6,64,64
803,9,6,6,64,64
804,9,6,6,64,64
805,9,6,6,64,64
806,9,6,6,64,64
807,9,6,6,64,64
808,9,6,6,64,64
809,9,6,6,64,64
810,9,6,6,64,64
811,9,6,6,64,64
812,9,6,6,64,64
813,9,6,6,64,64
814,9,6,6,64,64
815,9,6,6,64,64
816,9,6,6,64,64
817,8,5,6,32,64
818,8,5,5,32,32
819,8,5,5,32,32
820,8,5,5,32,32
821,7,5,7,32,128
822,7,5,5,32,32
823,7,5,5,32,32
824,6,6,8,64,256
825,6,6,6,64,64
826,6,6,6,64,64
827,6,6,6,64,64
828,5,7,8,128,256
829,5,7,7,128,128
830,5,7,7,128,128
831,4,4,7,16,128
832,4,4,4,16,16
833,4,4,4,16,16
834,4,4,4,16,16
835,3,3,4,8,16
836,3,3,3,8,8
837,3,3,3,8,8
838,3,3,3,8,8
839,2,2,3,4,8
840,2,2,2,4,4
841,2,2,2,4,4
842,1,2,3,4,8
843,1,2,2,4,4
844,1,2,2,4,4
845,0,1,2,2,4
846,0,1,1,2,2
847,0,1,1,2,2
848,0,1,1,2,2
849,0,1,1,2,2
850,0,1,1,2,2
