step,n_active,bounded_resident_qubits,bounded_transient_qubits,bounded_resident_dim,bounded_transient_dim
203,4,3,3,8,8
204,4,3,3,8,8
205,4,3,3,8,8
206,4,3,3,8,8
207,4,3,3,8,8
208,4,3,3,8,8
209,4,3,3,8,8
210,4,3,3,8,8
211,4,3,3,8,8
212,4,3,3,8,8
213,4,3,3,8,8
214,4,3,3,8,8
215,4,3,3,8,8
216,4,3,3,8,8
217,4,3,3,8,8
218,4,3,3,8,8
219,4,3,3,8,8
220,4,3,3,8,8
221,4,3,3,8,8
222,4,3,3,8,8
223,4,3,3,8,8
224,4,3,3,8,8
225,4,3,3,8,8
226,4,3,3,8,8
227,4,3,3,8,8
228,4,3,3,8,8
229,4,3,3,8,8
230,4,3,3,8,8
231,4,3,3,8,8
232,4,3,3,8,8
233,4,3,3,8,8
234,4,3,3,8,8
235,4,3,3,8,8
236,4,3,3,8,8
237,4,3,3,8,8
238,4,3,3,8,8
239,4,3,3,8,8
240,4,3,3,8,8
241,4,3,3,8,8
242,4,3,3,8,8
243,4,3,3,8,8
244,4,3,3,8,8
245,4,3,3,8,8
246,4,3,3,8,8
247,4,3,3,8,8
248,4,3,3,8,8
249,4,3,3,8,8
250,4,3,3,8,8
251,4,3,3,8,8
252,4,3,3,8,8
253,4,3,3,8,8
254,4,3,3,8,8
255,4,3,3,8,8
256,4,3,3,8,8
257,4,3,3,8,8
258,4,3,3,8,8
259,4,3,3,8,8
260,4,3,3,8,8
261,4,3,3,8,8
262,4,3,3,8,8
263,4,3,3,8,8
264,4,3,3,8,8
265,4,3,3,8,8
266,4,3,3,8,8
267,4,3,3,8,8
268,4,3,3,8,8
269,4,3,3,8,8
270,4,3,3,8,8
271,4,3,3,8,8
272,4,3,3,8,8
273,4,3,3,8,8
274,4,3,3,8,8
275,4,3,3,8,8
276,4,3,3,8,8
277,4,3,3,8,8
278,4,3,3,8,8
279,4,3,3,8,8
280,4,3,3,8,8
281,4,3,3,8,8
282,4,3,3,8,8
283,4,3,3,8,8
284,4,3,3,8,8
285,4,3,3,8,8
286,4,3,3,8,8
287,4,3,3,8,8
288,4,3,3,8,8
289,4,3,3,8,8
290,4,3,3,8,8
291,4,3,3,8,8
292,4,3,3,8,8
293,3,3,4,8,16
294,3,3,3,8,8
295,3,3,3,8,8
296,4,3,3,8,8
297,4,3,3,8,8
298,4,3,3,8,8
299,4,3,3,8,8
300,4,3,3,8,8
301,4,3,3,8,8
302,4,3,3,8,8
303,4,3,3,8,8
304,4,3,3,8,8
305,4,3,3,8,8
306,4,3,3,8,8
307,4,3,3,8,8
308,4,3,3,8,8
309,4,3,3,8,8
310,4,3,3,8,8
311,4,3,3,8,8
312,4,3,3,8,8
313,4,3,3,8,8
314,4,3,3,8,8
315,4,3,3,8,8
316,3,3,4,8,16
317,3,3,3,8,8
318,3,3,3,8,8
319,3,3,3,8,8
320,3,3,3,8,8
321,3,3,3,8,8
322,3,3,3,8,8
323,3,3,3,8,8
324,3,3,3,8,8
325,2,2,3,4,8
326,2,2,2,4,4
327,2,2,2,4,4
328,2,2,2,4,4
329,2,2,2,4,4
330,2,2,2,4,4
331,2,2,2,4,4
332,2,2,2,4,4
333,2,2,2,4,4
334,2,2,2,4,4
335,2,2,2,4,4
336,2,2,2,4,4
337,1,1,2,2,4
338,1,1,1,2,2
339,1,1,1,2,2
340,1,1,1,2,2
341,1,1,1,2,2
342,1,1,1,2,2
343,1,1,1,2,2
344,1,1,1,2,2
